6167,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6168,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
6169,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
6170,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6171,111,111,111,,0,1,111,111,1,1,1,0,0,0,0
6173,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6174,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6175,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6176,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6177,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6178,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6179,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6180,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6182,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6183,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6184,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6185,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6186,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6187,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6188,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6189,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6190,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
6191,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0
6192,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6193,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6194,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6196,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6197,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6198,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6199,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6200,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6201,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6202,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6203,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
